row_id,og_id,car_brand,car_name,engine,total_speed_kmh,fuel_type,cc_capacity,kwh_capacity,_idx,price_min,price_max,horsepower_min,horsepower_max,torque_nm_min,torque_nm_max,0_100_kmh_performance_secs_min,0_100_kmh_performance_secs_max,seats_min,seats_max,region,country,price_tier
746-0,746,Chevrolet,Malibu Premier,2.0L Turbo inline-4 Gasoline,240,petrol,2000.0,,0,34500.0,34500.0,250.0,250.0,353.0,353.0,5.8,5.8,5,5,North America,United States,Midrange
747-0,747,Chevrolet,Equinox RS,1.5L Turbo inline-4 Gasoline,200,petrol,1500.0,,0,31900.0,31900.0,170.0,170.0,275.0,275.0,8.8,8.8,5,5,North America,United States,Midrange
748-0,748,Chevrolet,Silverado 1500 Custom,4.3L v6 Gasoline,180,petrol,4300.0,,0,34900.0,34900.0,285.0,285.0,413.0,413.0,8.6,8.6,6,6,North America,United States,Midrange
749-0,749,Chevrolet,Silverado 2500HD LTZ,6.6L v8 Diesel,160,diesel,6600.0,,0,56400.0,56400.0,445.0,445.0,1234.0,1234.0,8.4,8.4,6,6,North America,United States,Premium
750-0,750,Chevrolet,Tahoe RST,5.3L v8 Gasoline,180,petrol,5300.0,,0,64100.0,64100.0,355.0,355.0,519.0,519.0,7.4,7.4,7,7,North America,United States,Premium
751-0,751,Chevrolet,Suburban LT,5.3L v8 Gasoline,180,petrol,5300.0,,0,64400.0,64400.0,355.0,355.0,519.0,519.0,5.1,5.1,8,8,North America,United States,Premium
752-0,752,Chevrolet,Bolt EV Premier,Single Electric Motor,150,electric,,66.0,0,31700.0,31700.0,200.0,200.0,360.0,360.0,6.5,6.5,5,5,North America,United States,Midrange
753-0,753,Chevrolet,Tahoe LS,5.3L v8 Gasoline,180,petrol,5300.0,,0,56995.0,56995.0,355.0,355.0,519.0,519.0,7.5,7.5,8,8,North America,United States,Premium
754-0,754,Chevrolet,Tahoe LT,5.3L v8 Gasoline,180,petrol,5300.0,,0,62495.0,62495.0,355.0,355.0,519.0,519.0,7.4,7.4,8,8,North America,United States,Premium
756-0,756,Chevrolet,Tahoe Z71,5.3L v8 Gasoline,180,petrol,5300.0,,0,66700.0,66700.0,355.0,355.0,519.0,519.0,7.6,7.6,7,7,North America,United States,Premium
757-0,757,Chevrolet,Tahoe Premier,6.2L v8 Gasoline,200,petrol,6200.0,,0,71600.0,71600.0,420.0,420.0,624.0,624.0,6.8,6.8,7,7,North America,United States,Premium
758-0,758,Chevrolet,Tahoe High Country,6.2L v8 Gasoline,200,petrol,6200.0,,0,76700.0,76700.0,420.0,420.0,624.0,624.0,6.7,6.7,7,7,North America,United States,Premium
759-0,759,Chevrolet,Tahoe Midnight Edition,5.3L v8 Gasoline,180,petrol,5300.0,,0,65500.0,65500.0,355.0,355.0,519.0,519.0,7.5,7.5,8,8,North America,United States,Premium
760-0,760,Chevrolet,Tahoe Sport Edition,6.2L v8 Gasoline,200,petrol,6200.0,,0,70000.0,70000.0,420.0,420.0,624.0,624.0,6.8,6.8,7,7,North America,United States,Premium
761-0,761,Gmc,Terrain,1.5L Turbo 4-cylinder,190,petrol,1500.0,,0,29900.0,29900.0,175.0,175.0,275.0,275.0,9.5,9.5,5,5,North America,United States,Midrange
762-0,762,Gmc,Acadia,2.0L Turbo 4-cylinder,200,petrol,2000.0,,0,36800.0,36800.0,228.0,228.0,350.0,350.0,7.8,7.8,7,7,North America,United States,Midrange
763-0,763,Gmc,Yukon,5.3L v8 Gasoline,180,petrol,5300.0,,0,57400.0,57400.0,355.0,355.0,519.0,519.0,7.4,7.4,8,8,North America,United States,Premium
764-0,764,Gmc,Yukon XL,6.2L v8 Gasoline,200,petrol,6200.0,,0,61100.0,61100.0,420.0,420.0,624.0,624.0,6.9,6.9,8,8,North America,United States,Premium
765-0,765,Gmc,Canyon,2.7L Turbo 4-cylinder,190,petrol,2700.0,,0,36900.0,36900.0,310.0,310.0,583.0,583.0,7.6,7.6,5,5,North America,United States,Midrange
766-0,766,Gmc,Sierra 1500,5.3L v8 Gasoline,180,petrol,5300.0,,0,37100.0,37100.0,355.0,355.0,519.0,519.0,7.3,7.3,6,6,North America,United States,Midrange
767-0,767,Gmc,Sierra 2500HD,6.6L v8 Diesel,175,diesel,6600.0,,0,43900.0,43900.0,401.0,401.0,629.0,629.0,7.5,7.5,6,6,North America,United States,Midrange
768-0,768,Gmc,Sierra 3500HD,6.6L v8 Diesel,175,diesel,6600.0,,0,49000.0,49000.0,445.0,445.0,1234.0,1234.0,7.4,7.4,6,6,North America,United States,Midrange
769-0,769,Gmc,Hummer EV Pickup,Dual-Motor Electric,170,electric,,212.0,0,108700.0,108700.0,625.0,625.0,1000.0,1000.0,3.0,3.0,5,5,North America,United States,Luxury
770-0,770,Gmc,Hummer EV SUV,Dual-Motor Electric,170,electric,,212.0,0,105600.0,105600.0,625.0,625.0,1000.0,1000.0,3.5,3.5,5,5,North America,United States,Luxury
771-0,771,Gmc,Yukon Denali,6.2L v8 Gasoline,200,petrol,6200.0,,0,72800.0,72800.0,420.0,420.0,624.0,624.0,6.8,6.8,8,8,North America,United States,Premium
772-0,772,Gmc,Sierra Denali,6.2L v8 Gasoline,190,petrol,6200.0,,0,66800.0,66800.0,420.0,420.0,624.0,624.0,6.7,6.7,6,6,North America,United States,Premium
773-0,773,Gmc,Terrain AT4,1.5L Turbo 4-cylinder,190,petrol,1500.0,,0,36500.0,36500.0,175.0,175.0,275.0,275.0,9.6,9.6,5,5,North America,United States,Midrange
774-0,774,Gmc,Acadia AT4,3.6L v6 Gasoline,210,petrol,3600.0,,0,41400.0,41400.0,310.0,310.0,366.0,366.0,7.6,7.6,6,6,North America,United States,Midrange
775-0,775,Gmc,Sierra 1500 AT4,5.3L v8 Gasoline,180,petrol,5300.0,,0,53800.0,53800.0,355.0,355.0,519.0,519.0,7.4,7.4,6,6,North America,United States,Premium
776-0,776,Gmc,Sierra 2500HD Denali,6.6L v8 Diesel,175,diesel,6600.0,,0,72200.0,72200.0,401.0,401.0,1234.0,1234.0,7.5,7.5,6,6,North America,United States,Premium
777-0,777,Gmc,Sierra Elevation,2.7L Turbo 4-cylinder,190,petrol,2700.0,,0,45000.0,45000.0,310.0,310.0,583.0,583.0,7.6,7.6,5,5,North America,United States,Midrange
778-0,778,Gmc,Canyon AT4,2.7L Turbo 4-cylinder,190,petrol,2700.0,,0,43900.0,43900.0,310.0,310.0,583.0,583.0,7.5,7.5,5,5,North America,United States,Midrange
779-0,779,Gmc,Canyon Denali,2.7L Turbo 4-cylinder,190,petrol,2700.0,,0,48000.0,48000.0,310.0,310.0,583.0,583.0,7.5,7.5,5,5,North America,United States,Midrange
780-0,780,Gmc,Yukon XL Denali Ultimate,6.2L v8 Gasoline,200,petrol,6200.0,,0,93800.0,93800.0,420.0,420.0,624.0,624.0,6.7,6.7,8,8,North America,United States,Premium
781-0,781,Gmc,Terrain Denali,1.5L Turbo 4-cylinder,190,petrol,1500.0,,0,38600.0,38600.0,175.0,175.0,275.0,275.0,9.5,9.5,5,5,North America,United States,Midrange
782-0,782,Gmc,Acadia Denali,3.6L v6 engine,210,petrol,3564.0,,0,54300.0,54300.0,310.0,310.0,366.0,366.0,6.5,6.5,7,7,North America,United States,Premium
783-0,783,Gmc,Yukon AT4,5.3L v8 engine,210,petrol,5327.0,,0,71505.0,71505.0,355.0,355.0,519.0,519.0,7.1,7.1,8,8,North America,United States,Premium
784-0,784,Gmc,Yukon XL AT4,5.3L v8 engine,210,petrol,5327.0,,0,73305.0,73305.0,355.0,355.0,519.0,519.0,7.3,7.3,8,8,North America,United States,Premium
785-0,785,Gmc,Sierra 1500 Elevation,2.7L Turbo engine,180,petrol,2713.0,,0,52000.0,52000.0,310.0,310.0,569.0,569.0,7.0,7.0,5,5,North America,United States,Premium
786-0,786,Gmc,Sierra 1500 SLT,5.3L v8 engine,180,petrol,5327.0,,0,56000.0,56000.0,355.0,355.0,519.0,519.0,6.8,6.8,5,5,North America,United States,Premium
787-0,787,Gmc,Sierra 2500HD AT4,6.6L v8 engine,170,petrol,6600.0,,0,70000.0,70000.0,401.0,401.0,629.0,629.0,7.5,7.5,5,5,North America,United States,Premium
788-0,788,Gmc,Sierra 3500HD AT4,6.6L v8 engine,170,petrol,6600.0,,0,72000.0,72000.0,401.0,401.0,629.0,629.0,7.7,7.7,5,5,North America,United States,Premium
789-0,789,Gmc,Canyon Elevation,2.5L i4 engine,175,petrol,2488.0,,0,36300.0,36300.0,200.0,200.0,259.0,259.0,8.5,8.5,5,5,North America,United States,Midrange
790-0,790,Gmc,Canyon Denali Black Edition,3.6L v6 engine,180,petrol,3564.0,,0,44000.0,44000.0,308.0,308.0,373.0,373.0,6.9,6.9,5,5,North America,United States,Midrange
791-0,791,Gmc,Sierra 1500 Denali Ultimate,6.2L v8 engine,200,petrol,6162.0,,0,80000.0,80000.0,420.0,420.0,624.0,624.0,5.8,5.8,5,5,North America,United States,Premium
792-0,792,Gmc,Yukon XL Denali Reserve,6.2L v8 engine,210,petrol,6162.0,,0,82000.0,82000.0,420.0,420.0,624.0,624.0,6.0,6.0,7,7,North America,United States,Premium
793-0,793,Gmc,Terrain Elevation Edition,1.5L Turbocharged i4 engine,200,petrol,1490.0,,0,28700.0,28700.0,170.0,170.0,275.0,275.0,9.3,9.3,5,5,North America,United States,Midrange
794-0,794,Gmc,Acadia Black Edition,3.6L v6 engine,210,petrol,3564.0,,0,45000.0,45000.0,310.0,310.0,366.0,366.0,6.5,6.5,7,7,North America,United States,Midrange
795-0,795,Gmc,Hummer EV SUV Edition 1,"Electric motors with up to 11,500 lb-ft torque",170,electric,,200.0,0,96550.0,96550.0,830.0,830.0,15590.0,15590.0,3.5,3.5,5,5,North America,United States,Premium
796-0,796,Gmc,Hummer EV Pickup Edition 1,"Electric motors with up to 11,500 lb-ft torque",170,electric,,200.0,0,96550.0,96550.0,1000.0,1000.0,15590.0,15590.0,3.0,3.0,5,5,North America,United States,Premium
797-0,797,Gmc,Sierra Denali CarbonPro,6.2L v8 engine,200,petrol,6162.0,,0,65000.0,65000.0,420.0,420.0,624.0,624.0,5.8,5.8,5,5,North America,United States,Premium
798-0,798,Gmc,Yukon Denali Performance,6.2L v8 engine,210,petrol,6162.0,,0,76805.0,76805.0,420.0,420.0,624.0,624.0,6.0,6.0,8,8,North America,United States,Premium
799-0,799,Gmc,Sierra 2500HD Denali Black Edition,6.6L v8 engine,170,petrol,6600.0,,0,75000.0,75000.0,401.0,401.0,629.0,629.0,7.5,7.5,5,5,North America,United States,Premium
800-0,800,Gmc,Canyon AT4X,3.6L v6 engine,180,petrol,3564.0,,0,50000.0,50000.0,308.0,308.0,373.0,373.0,6.9,6.9,5,5,North America,United States,Midrange
801-0,801,Gmc,Yukon XL SLT,5.3L v8 engine,210,petrol,5327.0,,0,65000.0,65000.0,355.0,355.0,519.0,519.0,7.3,7.3,8,8,North America,United States,Premium
802-0,802,Gmc,Sierra 1500 Pro,4.3L v6 engine,180,petrol,4300.0,,0,37700.0,37700.0,285.0,285.0,413.0,413.0,7.5,7.5,3,3,North America,United States,Midrange
803-0,803,Gmc,Sierra 2500HD Pro,6.6L v8 engine,170,petrol,6600.0,,0,60000.0,60000.0,401.0,401.0,629.0,629.0,7.7,7.7,3,3,North America,United States,Premium
804-0,804,Gmc,Sierra 3500HD Pro,6.6L v8 engine,170,petrol,6600.0,,0,62000.0,62000.0,401.0,401.0,629.0,629.0,7.8,7.8,3,3,North America,United States,Premium
805-0,805,Gmc,Terrain SLT,1.5L Turbocharged i4 engine,200,petrol,1490.0,,0,31000.0,31000.0,170.0,170.0,275.0,275.0,9.4,9.4,5,5,North America,United States,Midrange
806-0,806,Gmc,Acadia SLE,3.6L v6 engine,210,petrol,3564.0,,0,40000.0,40000.0,310.0,310.0,366.0,366.0,6.6,6.6,7,7,North America,United States,Midrange
807-0,807,Gmc,Canyon SLT,2.5L i4 engine,175,petrol,2488.0,,0,38000.0,38000.0,200.0,200.0,259.0,259.0,8.6,8.6,5,5,North America,United States,Midrange
808-0,808,Gmc,Yukon XL Elevation,5.3L v8 engine,210,petrol,5327.0,,0,75000.0,75000.0,355.0,355.0,519.0,519.0,7.4,7.4,8,8,North America,United States,Premium
809-0,809,Gmc,Sierra 1500 AT4X,6.2L v8 engine,200,petrol,6162.0,,0,82000.0,82000.0,420.0,420.0,624.0,624.0,5.9,5.9,5,5,North America,United States,Premium
810-0,810,Gmc,Hummer EV SUV Extreme Off-Road,"Electric motors with up to 11,500 lb-ft torque",170,electric,,200.0,0,110000.0,110000.0,830.0,830.0,15590.0,15590.0,3.6,3.6,5,5,North America,United States,Luxury
811-0,811,Gmc,Sierra EV Denali,Electric motors with advanced AWD,170,electric,,200.0,0,108700.0,108700.0,754.0,754.0,1064.0,1064.0,4.5,4.5,5,5,North America,United States,Luxury
812-0,812,Gmc,Hummer EV Omega Edition,"Electric motors with up to 11,500 lb-ft torque",170,electric,,200.0,0,112700.0,112700.0,1000.0,1000.0,15590.0,15590.0,3.0,3.0,5,5,North America,United States,Luxury
813-0,813,Gmc,Canyon AT4X Edition 1,3.6L v6 engine,180,petrol,3564.0,,0,55000.0,55000.0,308.0,308.0,373.0,373.0,6.8,6.8,5,5,North America,United States,Premium
814-0,814,Gmc,Yukon Denali Ultimate Black,6.2L v8 engine,210,petrol,6162.0,,0,90000.0,90000.0,420.0,420.0,624.0,624.0,6.0,6.0,8,8,North America,United States,Premium
815-0,815,Gmc,Sierra HD Denali Reserve,6.6L v8 engine,170,petrol,6600.0,,0,85000.0,85000.0,401.0,401.0,629.0,629.0,7.5,7.5,5,5,North America,United States,Premium
816-0,816,Gmc,Acadia Denali Ultimate,3.6L v6 engine,210,petrol,3564.0,,0,60000.0,60000.0,310.0,310.0,366.0,366.0,6.5,6.5,7,7,North America,United States,Premium
817-0,817,Gmc,Terrain All-Terrain Edition,1.5L Turbocharged i4 engine,200,petrol,1490.0,,0,35000.0,35000.0,170.0,170.0,275.0,275.0,9.3,9.3,5,5,North America,United States,Midrange
818-0,818,Gmc,Yukon Trailering Edition,5.3L v8 engine,210,petrol,5327.0,,0,78000.0,78000.0,355.0,355.0,519.0,519.0,7.5,7.5,8,8,North America,United States,Premium
819-0,819,Gmc,Hummer EV Adventure Series,"Electric motors with up to 11,500 lb-ft torque",170,electric,,200.0,0,105000.0,105000.0,830.0,830.0,15590.0,15590.0,3.6,3.6,5,5,North America,United States,Luxury
820-0,820,Kia,Rio,1.6L 4-Cylinder,180,petrol,1591.0,,0,17000.0,17000.0,120.0,120.0,151.0,151.0,10.3,10.3,5,5,Asia,South Korea,Budget
821-0,821,Kia,Rio 5-Door,1.6L 4-Cylinder,180,petrol,1591.0,,0,18000.0,18000.0,120.0,120.0,151.0,151.0,10.3,10.3,5,5,Asia,South Korea,Budget
822-0,822,Kia,Seltos Nightfall Edition,1.6L Turbocharged 4-Cylinder,210,petrol,1591.0,,0,28000.0,28000.0,175.0,175.0,264.0,264.0,7.5,7.5,5,5,Asia,South Korea,Midrange
823-0,823,Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid i4 + Electric Motor,250,hybrid,1599.0,,0,55000.0,55000.0,360.0,360.0,520.0,520.0,5.2,5.2,5,5,Europe,France,Premium
824-0,824,Kia,Sorento X-Line,2.5L Turbocharged 4-Cylinder,220,petrol,2500.0,,0,42000.0,42000.0,277.0,277.0,421.0,421.0,7.0,7.0,7,7,Asia,South Korea,Midrange
825-0,825,Kia,Telluride SX,3.8L v6,240,petrol,3778.0,,0,50000.0,50000.0,291.0,291.0,355.0,355.0,7.0,7.0,7,7,Asia,South Korea,Midrange
826-0,826,Kia,Forte LXS,2.0L 4-Cylinder,190,petrol,1999.0,,0,19000.0,19000.0,147.0,147.0,179.0,179.0,9.2,9.2,5,5,Asia,South Korea,Budget
827-0,827,Kia,K5 EX,1.6L Turbocharged 4-Cylinder,220,petrol,1591.0,,0,28500.0,28500.0,180.0,180.0,264.0,264.0,7.8,7.8,5,5,Asia,South Korea,Midrange
828-0,828,Kia,Niro Plug-In Hybrid,1.6L 4-Cylinder Hybrid,180,hybrid,1591.0,,0,33000.0,33000.0,139.0,139.0,265.0,265.0,10.5,10.5,5,5,Asia,South Korea,Midrange
829-0,829,Kia,EV6 Wind,Electric Motor,190,electric,,77.4,0,50000.0,50000.0,225.0,225.0,350.0,350.0,5.2,5.2,5,5,Asia,South Korea,Midrange
830-0,830,Kia,Soul Turbo,1.6L Turbocharged 4-Cylinder,200,petrol,1591.0,,0,28000.0,28000.0,201.0,201.0,264.0,264.0,6.5,6.5,5,5,Asia,South Korea,Midrange
831-0,831,Kia,Seltos SX,1.6L Turbocharged 4-Cylinder,210,petrol,1591.0,,0,28500.0,28500.0,175.0,175.0,264.0,264.0,7.5,7.5,5,5,Asia,South Korea,Midrange
832-0,832,Kia,Stinger Scorpion Edition,2.5L Turbocharged 4-Cylinder,270,petrol,2500.0,,0,55000.0,55000.0,300.0,300.0,422.0,422.0,5.0,5.0,5,5,Asia,South Korea,Premium
833-0,833,Kia,Sorento Hybrid SX Prestige,1.6L Hybrid Turbocharged 4-Cylinder,200,hybrid,1591.0,,0,47000.0,47000.0,227.0,227.0,352.0,352.0,7.9,7.9,7,7,Asia,South Korea,Midrange
834-0,834,Kia,Carnival EX,3.5L v6,220,petrol,3500.0,,0,42500.0,42500.0,290.0,290.0,355.0,355.0,8.0,8.0,8,8,Asia,South Korea,Midrange
835-0,835,Kia,Telluride Nightfall Edition,3.8L v6,240,petrol,3778.0,,0,51000.0,51000.0,291.0,291.0,355.0,355.0,7.0,7.0,7,7,Asia,South Korea,Premium
836-0,836,Peugeot,508 Plug-In Hybrid,Hybrid i4 + Electric Motor,210,hybrid,1598.0,,0,44000.0,44000.0,225.0,225.0,360.0,360.0,7.5,7.5,5,5,Europe,France,Midrange
837-0,837,Kia,EV6 First Edition,Electric Motor,230,electric,,77.4,0,58000.0,58000.0,320.0,320.0,450.0,450.0,5.0,5.0,5,5,Asia,South Korea,Premium
838-0,838,Kia,Niro Touring,1.6L 4-Cylinder Hybrid,180,hybrid,1591.0,,0,33000.0,33000.0,139.0,139.0,265.0,265.0,10.5,10.5,5,5,Asia,South Korea,Midrange
839-0,839,Kia,Forte GT-Line,1.6L Turbocharged 4-Cylinder,200,petrol,1591.0,,0,25000.0,25000.0,201.0,201.0,264.0,264.0,6.5,6.5,5,5,Asia,South Korea,Budget
840-0,840,Kia,Seltos EX,2.0L 4-Cylinder,190,petrol,1999.0,,0,23500.0,23500.0,146.0,146.0,179.0,179.0,9.0,9.0,5,5,Asia,South Korea,Budget
841-0,841,Peugeot,3008 Plug-In Hybrid,Hybrid i4 + Electric Motor,210,hybrid,1598.0,,0,42000.0,42000.0,225.0,225.0,360.0,360.0,7.0,7.0,5,5,Europe,France,Midrange
842-0,842,Kia,Sorento LX,2.5L 4-Cylinder,210,petrol,2500.0,,0,35500.0,35500.0,191.0,191.0,246.0,246.0,8.5,8.5,7,7,Asia,South Korea,Midrange
843-0,843,Kia,Telluride EX,3.8L v6,240,petrol,3778.0,,0,44000.0,44000.0,291.0,291.0,355.0,355.0,7.0,7.0,7,7,Asia,South Korea,Midrange
844-0,844,Kia,Soul EX,2.0L 4-Cylinder,190,petrol,1999.0,,0,22000.0,22000.0,147.0,147.0,179.0,179.0,9.5,9.5,5,5,Asia,South Korea,Budget
845-0,845,Kia,Forte FE,2.0L 4-Cylinder,190,petrol,1999.0,,0,18500.0,18500.0,147.0,147.0,179.0,179.0,9.2,9.2,5,5,Asia,South Korea,Budget
846-0,846,Kia,K5 GT-Line,1.6L Turbocharged 4-Cylinder,220,petrol,1591.0,,0,29000.0,29000.0,180.0,180.0,264.0,264.0,7.8,7.8,5,5,Asia,South Korea,Midrange
847-0,847,Kia,Carnival LXS,3.5L v6,220,petrol,3500.0,,0,39500.0,39500.0,290.0,290.0,355.0,355.0,8.0,8.0,8,8,Asia,South Korea,Midrange
848-0,848,Kia,EV6 Light,Electric Motor,190,electric,,77.4,0,46000.0,46000.0,225.0,225.0,350.0,350.0,5.2,5.2,5,5,Asia,South Korea,Midrange
849-0,849,Kia,Niro EX,1.6L 4-Cylinder Hybrid,180,hybrid,1591.0,,0,30000.0,30000.0,139.0,139.0,265.0,265.0,10.5,10.5,5,5,Asia,South Korea,Midrange
850-0,850,Kia,Stinger GT,3.3L Turbocharged v6,270,petrol,3300.0,,0,51500.0,51500.0,365.0,365.0,510.0,510.0,4.7,4.7,5,5,Asia,South Korea,Premium
851-0,851,Kia,Sorento SX Prestige,2.5L Hybrid Turbocharged 4-Cylinder,200,hybrid,1591.0,,0,48000.0,48000.0,227.0,227.0,352.0,352.0,7.9,7.9,7,7,Asia,South Korea,Midrange
852-0,852,Kia,Telluride SX Prestige,3.8L v6,240,petrol,3778.0,,0,52000.0,52000.0,291.0,291.0,355.0,355.0,7.0,7.0,7,7,Asia,South Korea,Premium
853-0,853,Peugeot,508 Hybrid4,Hybrid i4 + Electric Motor,235,hybrid,1598.0,,0,47000.0,47000.0,300.0,300.0,520.0,520.0,6.0,6.0,5,5,Europe,France,Midrange
854-0,854,Kia,EV6 GT Performance,Electric Motor,260,electric,,77.4,0,65000.0,65000.0,577.0,577.0,740.0,740.0,3.5,3.5,5,5,Asia,South Korea,Premium
855-0,855,Kia,Niro SX Touring,1.6L 4-Cylinder Hybrid,180,hybrid,1591.0,,0,34500.0,34500.0,139.0,139.0,265.0,265.0,10.5,10.5,5,5,Asia,South Korea,Midrange
856-0,856,Kia,Carnival SX Prestige,3.5L v6,220,petrol,3500.0,,0,47000.0,47000.0,290.0,290.0,355.0,355.0,8.0,8.0,8,8,Asia,South Korea,Midrange
857-0,857,Kia,Seltos SX Turbo,1.6L Turbocharged 4-Cylinder,210,petrol,1591.0,,0,32000.0,32000.0,175.0,175.0,264.0,264.0,7.5,7.5,5,5,Asia,South Korea,Midrange
858-0,858,Kia,Forte EX Premium,2.0L 4-Cylinder,190,petrol,1999.0,,0,22500.0,22500.0,147.0,147.0,179.0,179.0,9.2,9.2,5,5,Asia,South Korea,Budget
859-0,859,Kia,Soul EX Designer Edition,2.0L 4-Cylinder,190,petrol,1999.0,,0,23500.0,23500.0,147.0,147.0,179.0,179.0,9.5,9.5,5,5,Asia,South Korea,Budget
860-0,860,Kia,Rio S,1.6L 4-Cylinder,180,petrol,1591.0,,0,17500.0,17500.0,120.0,120.0,151.0,151.0,10.3,10.3,5,5,Asia,South Korea,Budget
861-0,861,Kia,Rio 5-Door S,1.6L 4-Cylinder,180,petrol,1591.0,,0,18000.0,18000.0,120.0,120.0,151.0,151.0,10.3,10.3,5,5,Asia,South Korea,Budget
862-0,862,Kia,Soul S,2.0L 4-Cylinder,190,petrol,1999.0,,0,20500.0,20500.0,147.0,147.0,179.0,179.0,9.5,9.5,5,5,Asia,South Korea,Budget
863-0,863,Kia,Seltos LX,2.0L 4-Cylinder,190,petrol,1999.0,,0,23000.0,23000.0,146.0,146.0,179.0,179.0,9.2,9.2,5,5,Asia,South Korea,Budget
864-0,864,Peugeot,3008 Hybrid4,Hybrid i4+ Electric Motor,235,hybrid,1599.0,,0,45000.0,45000.0,300.0,300.0,520.0,520.0,6.0,6.0,5,5,Europe,France,Midrange
865-0,865,Kia,Sorento Hybrid EX,1.6L Hybrid Turbocharged 4-Cylinder,200,hybrid,1591.0,,0,47000.0,47000.0,227.0,227.0,352.0,352.0,7.9,7.9,7,7,Asia,South Korea,Midrange
866-0,866,Kia,Telluride LX,3.8L v6,240,petrol,3778.0,,0,41500.0,41500.0,291.0,291.0,355.0,355.0,7.0,7.0,7,7,Asia,South Korea,Midrange
867-0,867,Kia,Carnival MPV EX,3.5L v6,220,petrol,3500.0,,0,43500.0,43500.0,290.0,290.0,355.0,355.0,8.0,8.0,8,8,Asia,South Korea,Midrange
868-0,868,Kia,EV6 AWD GT-Line,Electric Motor,230,electric,,77.4,0,60000.0,60000.0,320.0,320.0,450.0,450.0,5.0,5.0,5,5,Asia,South Korea,Premium
869-0,869,Kia,Forte GT Turbo,1.6L Turbocharged 4-Cylinder,200,petrol,1591.0,,0,25500.0,25500.0,201.0,201.0,264.0,264.0,6.5,6.5,5,5,Asia,South Korea,Midrange
870-0,870,Kia,Soul GT Designer Edition,2.0L 4-Cylinder,190,petrol,1999.0,,0,23000.0,23000.0,147.0,147.0,179.0,179.0,9.5,9.5,5,5,Asia,South Korea,Budget
871-0,871,Kia,Seltos X-Line Turbo,1.6L Turbocharged 4-Cylinder,210,petrol,1591.0,,0,30000.0,30000.0,175.0,175.0,264.0,264.0,7.5,7.5,5,5,Asia,South Korea,Midrange
872-0,872,Peugeot,e-2008 GT,Electric Motor,200,electric,,50.0,0,40000.0,40000.0,136.0,136.0,260.0,260.0,8.5,8.5,5,5,Europe,France,Midrange
873-0,873,Kia,Telluride Limited Edition,3.8L v6,240,petrol,3778.0,,0,53000.0,53000.0,291.0,291.0,355.0,355.0,7.0,7.0,7,7,Asia,South Korea,Premium
874-0,874,Kia,Stinger GT-Line,2.5L Turbocharged 4-Cylinder,270,petrol,2500.0,,0,50000.0,50000.0,300.0,300.0,422.0,422.0,5.0,5.0,5,5,Asia,South Korea,Midrange
875-0,875,Kia,Carnival Special Edition,3.5L v6,220,petrol,3500.0,,0,45500.0,45500.0,290.0,290.0,355.0,355.0,8.0,8.0,8,8,Asia,South Korea,Midrange
876-0,876,Kia,Niro SX Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,180,hybrid,1591.0,,0,36000.0,36000.0,139.0,139.0,265.0,265.0,10.5,10.5,5,5,Asia,South Korea,Midrange
877-0,877,Kia,EV6 First Edition AWD,Electric Motor,230,electric,,77.4,0,62000.0,62000.0,320.0,320.0,450.0,450.0,5.0,5.0,5,5,Asia,South Korea,Premium
878-0,878,Kia,Sorento X-Pro Hybrid,1.6L Hybrid Turbocharged 4-Cylinder,200,hybrid,1591.0,,0,49000.0,49000.0,227.0,227.0,352.0,352.0,7.8,7.8,7,7,Asia,South Korea,Midrange
879-0,879,Kia,Forte Limited Edition,2.0L 4-Cylinder,190,petrol,1999.0,,0,22500.0,22500.0,147.0,147.0,179.0,179.0,9.2,9.2,5,5,Asia,South Korea,Budget
880-0,880,Bugatti,Chiron,8.0L Quad-Turbo W16,420,petrol,7993.0,,0,3000000.0,3000000.0,1500.0,1500.0,1600.0,1600.0,2.5,2.5,2,2,Europe,France,Supercar
881-0,881,Bugatti,Chiron Pur Sport,8.0L Quad-Turbo W16,350,petrol,7993.0,,0,3300000.0,3300000.0,1500.0,1500.0,1600.0,1600.0,2.3,2.3,2,2,Europe,France,Supercar
882-0,882,Bugatti,Chiron Super Sport,8.0L Quad-Turbo W16,490,petrol,7993.0,,0,3500000.0,3500000.0,1600.0,1600.0,1600.0,1600.0,2.4,2.4,2,2,Europe,France,Supercar
883-0,883,Bugatti,Chiron Sport,8.0L Quad-Turbo W16,420,petrol,7993.0,,0,3300000.0,3300000.0,1500.0,1500.0,1600.0,1600.0,2.4,2.4,2,2,Europe,France,Supercar
884-0,884,Bugatti,Chiron Noire,8.0L Quad-Turbo W16,420,petrol,7993.0,,0,3300000.0,3300000.0,1500.0,1500.0,1600.0,1600.0,2.5,2.5,2,2,Europe,France,Supercar
885-0,885,Bugatti,Divo,8.0L Quad-Turbo W16,380,petrol,7993.0,,0,5800000.0,5800000.0,1500.0,1500.0,1600.0,1600.0,2.4,2.4,2,2,Europe,France,Supercar
886-0,886,Bugatti,Centodieci,8.0L Quad-Turbo W16,380,petrol,7993.0,,0,9000000.0,9000000.0,1600.0,1600.0,1600.0,1600.0,2.4,2.4,2,2,Europe,France,Supercar
